# Command line arguments:  -Xmx7g  Program arguments:  --gc_once --object_activity 

used memory, total memory, maximum memory
1773,6573,6573
1933,6573,6573
68,6723,6723
304,6723,6723
539,6723,6723
738,6723,6723
1170,6723,6723
1209,6723,6723
1683,6723,6723
1879,6723,6723
102,6718,6718
531,6718,6718
648,6718,6718
727,6718,6718
1081,6718,6718
1280,6718,6718
1563,6718,6718
186,6721,6721
265,6721,6721
503,6721,6721
778,6721,6721
934,6721,6721
1094,6721,6721
1486,6721,6721
1604,6721,6721
1920,6721,6721
181,6737,6737
348,6737,6737
552,6737,6737
984,6737,6737
1024,6737,6737
1420,6737,6737
1695,6737,6737
1738,6737,6737
256,6708,6708
452,6708,6708
695,6708,6708
1090,6708,6708
1130,6708,6708
1449,6708,6708
1804,6708,6708
1926,6708,6708
369,6724,6724
564,6724,6724
798,6724,6724
1074,6724,6724
1232,6724,6724
1511,6724,6724
1904,6724,6724
1910,6724,6724
463,6751,6751
645,6751,6751
955,6751,6751
1228,6751,6751
1319,6751,6751
1587,6751,6751
192,6696,6696
271,6696,6696
589,6696,6696
905,6696,6696
911,6696,6696
1227,6696,6696
1503,6696,6696
1581,6696,6696
1938,6696,6696
159,6730,6730
320,6730,6730
441,6730,6730
795,6730,6730
991,6730,6730
1269,6730,6730
1662,6730,6730
1822,6730,6730
237,6578,6578
433,6578,6578
433,6578,6578
515,6578,6578
751,6578,6578
1065,6578,6578
1104,6578,6578
1383,6578,6578
1697,6578,6578
1738,6578,6578
1864,6578,6578
147,6730,6730
343,6730,6730
538,6730,6730
538,6730,6730
615,6730,6730
813,6730,6730
1050,6730,6730
1208,6730,6730
1252,6730,6730
1487,6730,6730
1724,6730,6730
1845,6730,6730
1894,6730,6730
187,6722,6722
305,6722,6722
423,6722,6722
579,6722,6722
619,6722,6722
779,6722,6722
1055,6722,6722
1132,6722,6722
1132,6722,6722
1132,6722,6722
1171,6722,6722
1171,6722,6722
1210,6722,6722
1210,6722,6722
1289,6722,6722
1333,6722,6722
1370,6722,6722
1645,6722,6722
1880,6722,6722
268,6718,6718
306,6718,6718
463,6718,6718
740,6718,6718
935,6718,6718
940,6718,6718
1096,6718,6718
1292,6718,6718
1569,6718,6718
1617,6718,6718
1892,6718,6718
150,6737,6737
304,6737,6737
343,6737,6737
425,6737,6737
659,6737,6737
972,6737,6737
1011,6737,6737
1247,6737,6737
1446,6737,6737
1680,6737,6737
1680,6737,6737
1841,6737,6737
108,6707,6707
301,6707,6707
379,6707,6707
457,6707,6707
497,6707,6707
536,6707,6707
812,6707,6707
930,6707,6707
1049,6707,6707
1127,6707,6707
1170,6707,6707
1367,6707,6707
1604,6707,6707
1763,6707,6707
1850,6707,6707
177,6723,6723
373,6723,6723
529,6723,6723
654,6723,6723
811,6723,6723
1006,6723,6723
1202,6723,6723
1202,6723,6723
1360,6723,6723
1517,6723,6723
1636,6723,6723
1833,6723,6723
1872,6723,6723
144,6749,6749
421,6749,6749
655,6749,6749
655,6749,6749
936,6749,6749
1093,6749,6749
1251,6749,6749
1291,6749,6749
1301,6749,6749
1536,6749,6749
1772,6749,6749
194,6698,6698
235,6698,6698
283,6698,6698
440,6698,6698
716,6698,6698
873,6698,6698
911,6698,6698
993,6698,6698
1269,6698,6698
1504,6698,6698
1582,6698,6698
1663,6698,6698
1939,6698,6698
322,6729,6729
322,6729,6729
796,6729,6729
993,6729,6729
1192,6729,6729
1663,6729,6729
1667,6729,6729
238,6580,6580
434,6580,6580
711,6580,6580
1065,6580,6580
1229,6580,6580
1425,6580,6580
1737,6580,6580
1898,6580,6580
115,6730,6730
233,6730,6730
506,6730,6730
591,6730,6730
869,6730,6730
1144,6730,6730
1183,6730,6730
1383,6730,6730
1620,6730,6730
1817,6730,6730
1857,6730,6730
190,6723,6723
542,6723,6723
620,6723,6723
660,6723,6723
817,6723,6723
1053,6723,6723
1211,6723,6723
1290,6723,6723
1411,6723,6723
1648,6723,6723
196,6716,6716
235,6716,6716
478,6716,6716
675,6716,6716
911,6716,6716
954,6716,6716
1112,6716,6716
1350,6716,6716
1585,6716,6716
1628,6716,6716
1628,6716,6716
1785,6716,6716
1864,6716,6716
1943,6716,6716
151,6736,6736
304,6736,6736
343,6736,6736
380,6736,6736
577,6736,6736
695,6736,6736
853,6736,6736
1010,6736,6736
1010,6736,6736
1132,6736,6736
1250,6736,6736
1252,6736,6736
1368,6736,6736
1644,6736,6736
1683,6736,6736
1767,6736,6736
1962,6736,6736
303,6708,6708
459,6708,6708
617,6708,6708
813,6708,6708
853,6708,6708
1089,6708,6708
1091,6708,6708
1335,6708,6708
1611,6708,6708
1769,6708,6708
1769,6708,6708
64,6723,6723
218,6723,6723
336,6723,6723
531,6723,6723
608,6723,6723
767,6723,6723
962,6723,6723
1159,6723,6723
1198,6723,6723
1320,6723,6723
1438,6723,6723
1556,6723,6723
1755,6723,6723
1871,6723,6723
62,6747,6747
181,6747,6747
260,6747,6747
378,6747,6747
615,6747,6747
654,6747,6747
850,6747,6747
1008,6747,6747
1086,6747,6747
1322,6747,6747
1322,6747,6747
1403,6747,6747
1680,6747,6747
1875,6747,6747
194,6695,6695
270,6695,6695
270,6695,6695
546,6695,6695
701,6695,6695
899,6695,6695
899,6695,6695
1021,6695,6695
1216,6695,6695
1411,6695,6695
1568,6695,6695
1576,6695,6695
1814,6695,6695
1972,6695,6695
199,6730,6730
324,6730,6730
324,6730,6730
485,6730,6730
680,6730,6730
878,6730,6730
994,6730,6730
994,6730,6730
1115,6730,6730
1272,6730,6730
1428,6730,6730
1587,6730,6730
1663,6730,6730
1863,6730,6730
157,6580,6580
434,6580,6580
434,6580,6580
555,6580,6580
867,6580,6580
1023,6580,6580
1065,6580,6580
1151,6580,6580
1229,6580,6580
1463,6580,6580
1737,6580,6580
1737,6580,6580
1966,6580,6580
193,6729,6729
388,6729,6729
506,6729,6729
709,6729,6729
828,6729,6729
985,6729,6729
1183,6729,6729
1225,6729,6729
1344,6729,6729
1462,6729,6729
1580,6729,6729
1659,6729,6729
1777,6729,6729
1856,6729,6729
1935,6729,6729
272,6722,6722
390,6722,6722
507,6722,6722
625,6722,6722
668,6722,6722
668,6722,6722
824,6722,6722
905,6722,6722
1216,6722,6722
1258,6722,6722
1462,6722,6722
1618,6722,6722
1736,6722,6722
199,6716,6716
235,6716,6716
469,6716,6716
587,6716,6716
783,6716,6716
901,6716,6716
1022,6716,6716
1101,6716,6716
1140,6716,6716
1258,6716,6716
1572,6716,6716
1572,6716,6716
1851,6716,6716
1929,6716,6716
193,6736,6736
354,6736,6736
436,6736,6736
593,6736,6736
713,6736,6736
868,6736,6736
988,6736,6736
1075,6736,6736
1273,6736,6736
1389,6736,6736
1546,6736,6736
1664,6736,6736
1746,6736,6736
1943,6736,6736
191,6708,6708
426,6708,6708
426,6708,6708
554,6708,6708
750,6708,6708
985,6708,6708
1024,6708,6708
1102,6708,6708
1102,6708,6708
1304,6708,6708
1537,6708,6708
1733,6708,6708
1772,6708,6708
1853,6708,6708
225,6722,6722
342,6722,6722
459,6722,6722
498,6722,6722
537,6722,6722
574,6722,6722
576,6722,6722
889,6722,6722
1125,6722,6722
1204,6722,6722
1286,6722,6722
1482,6722,6722
1797,6722,6722
1876,6722,6722
1919,6722,6722
148,6746,6746
265,6746,6746
384,6746,6746
500,6746,6746
620,6746,6746
779,6746,6746
976,6746,6746
1172,6746,6746
1291,6746,6746
1372,6746,6746
1648,6746,6746
1884,6746,6746
198,6698,6698
235,6698,6698
399,6698,6698
557,6698,6698
830,6698,6698
910,6698,6698
1108,6698,6698
1384,6698,6698
1579,6698,6698
1579,6698,6698
1623,6698,6698
1781,6698,6698
1936,6698,6698
203,6729,6729
203,6729,6729
203,6729,6729
323,6729,6729
361,6729,6729
603,6729,6729
836,6729,6729
992,6729,6729
992,6729,6729
1152,6729,6729
1230,6729,6729
1348,6729,6729
1543,6729,6729
1623,6729,6729
1827,6729,6729
1944,6729,6729
206,6581,6581
402,6581,6581
402,6581,6581
609,6581,6581
883,6581,6581
922,6581,6581
1001,6581,6581
1079,6581,6581
1163,6581,6581
1436,6581,6581
1710,6581,6581
1750,6581,6581
78,6728,6728
232,6728,6728
466,6728,6728
505,6728,6728
548,6728,6728
743,6728,6728
938,6728,6728
1094,6728,6728
1172,6728,6728
1290,6728,6728
1605,6728,6728
1762,6728,6728
1803,6728,6728
1841,6728,6728
149,6721,6721
305,6721,6721
462,6721,6721
618,6721,6721
656,6721,6721
774,6721,6721
1050,6721,6721
1208,6721,6721
1287,6721,6721
1369,6721,6721
1606,6721,6721
1764,6721,6721
232,6716,6716
232,6716,6716
358,6716,6716
553,6716,6716
748,6716,6716
905,6716,6716
1099,6716,6716
1571,6716,6716
1571,6716,6716
1929,6716,6716
155,6735,6735
348,6735,6735
542,6735,6735
975,6735,6735
1015,6735,6735
1490,6735,6735
1687,6735,6735
1848,6735,6735
186,6707,6707
421,6707,6707
460,6707,6707
851,6707,6707
1090,6707,6707
1137,6707,6707
1491,6707,6707
1767,6707,6707
1927,6707,6707
453,6721,6721
531,6721,6721
922,6721,6721
1198,6721,6721
1398,6721,6721
1870,6721,6721
1870,6721,6721
458,6748,6748
653,6748,6748
1011,6748,6748
1287,6748,6748
1492,6748,6748
194,6691,6691
271,6691,6691
311,6691,6691
349,6691,6691
506,6691,6691
900,6691,6691
900,6691,6691
1060,6691,6691
1295,6691,6691
1571,6691,6691
1622,6691,6691
1935,6691,6691
239,6731,6731
317,6731,6731
680,6731,6731
993,6731,6731
1036,6731,6731
1505,6731,6731
1662,6731,6731
2005,6731,6731
435,6577,6577
556,6577,6577
1027,6577,6577
1105,6577,6577
1424,6577,6577
1738,6577,6577
1903,6577,6577
346,6725,6725
539,6725,6725
815,6725,6725
1207,6725,6725
1329,6725,6725
1842,6725,6725
1844,6725,6725
376,6719,6719
611,6719,6719
815,6719,6719
1285,6719,6719
1285,6719,6719
1760,6719,6719
227,6720,6720
266,6720,6720
661,6720,6720
937,6720,6720
1098,6720,6720
1612,6720,6720
1612,6720,6720
145,6737,6737
348,6737,6737
708,6737,6737
1022,6737,6737
1221,6737,6737
1691,6737,6737
1773,6737,6737
297,6708,6708
454,6708,6708
809,6708,6708
1124,6708,6708
1285,6708,6708
1680,6708,6708
1798,6708,6708
251,6724,6724
563,6724,6724
680,6724,6724
995,6724,6724
1232,6724,6724
1432,6724,6724
1868,6724,6724
1915,6724,6724
456,6752,6752
651,6752,6752
891,6752,6752
1325,6752,6752
1406,6752,6752
1721,6752,6752
1910,6752,6752
191,6697,6697
268,6697,6697
423,6697,6697
661,6697,6697
896,6697,6697
936,6697,6697
1096,6697,6697
1254,6697,6697
1530,6697,6697
1609,6697,6697
1810,6697,6697
1967,6697,6697
237,6734,6734
317,6734,6734
520,6734,6734
676,6734,6734
872,6734,6734
989,6734,6734
1071,6734,6734
1266,6734,6734
1461,6734,6734
1657,6734,6734
1694,6734,6734
1895,6734,6734
1973,6734,6734
154,6584,6584
354,6584,6584
433,6584,6584
672,6584,6584
868,6584,6584
1103,6584,6584
1103,6584,6584
1146,6584,6584
1264,6584,6584
1499,6584,6584
1657,6584,6584
1696,6584,6584
1696,6584,6584
1737,6584,6584
1784,6584,6584
1969,6584,6584
111,6730,6730
111,6730,6730
111,6730,6730
148,6730,6730
227,6730,6730
268,6730,6730
305,6730,6730
305,6730,6730
422,6730,6730
500,6730,6730
502,6730,6730
781,6730,6730
939,6730,6730
1136,6730,6730
1175,6730,6730
1419,6730,6730
1693,6730,6730
1849,6730,6730
1849,6730,6730
1926,6730,6730
112,6723,6723
348,6723,6723
387,6723,6723
622,6723,6723
622,6723,6723
899,6723,6723
978,6723,6723
1175,6723,6723
1294,6723,6723
1337,6723,6723
1495,6723,6723
1693,6723,6723
1851,6723,6723
233,6718,6718
233,6718,6718
428,6718,6718
545,6718,6718
662,6718,6718
