# Command line arguments:  -XX:+UseG1GC -Xmx7g  Program arguments:  --gc_once --object_activity 

used memory, total memory, maximum memory
1653,4413,7168
1694,4413,7168
1976,4413,7168
2193,4413,7168
2323,4413,7168
2470,4413,7168
2673,4413,7168
2922,4413,7168
2994,4413,7168
269,4437,7168
536,4437,7168
549,4437,7168
643,4437,7168
645,4437,7168
842,4437,7168
1057,4437,7168
1241,4437,7168
1316,4437,7168
1387,4437,7168
1447,4437,7168
75,4437,7168
175,4437,7168
464,4437,7168
569,4437,7168
571,4437,7168
788,4437,7168
1048,4437,7168
1239,4437,7168
1402,4437,7168
1571,4437,7168
1802,4437,7168
1910,4437,7168
1920,4437,7168
2072,4437,7168
2212,4437,7168
2268,4437,7168
2411,4437,7168
2580,4437,7168
2629,4437,7168
2757,4437,7168
2826,4437,7168
2887,4437,7168
2991,4437,7168
339,4447,7168
351,4447,7168
542,4447,7168
729,4447,7168
940,4447,7168
1022,4447,7168
1105,4447,7168
1197,4447,7168
1406,4447,7168
241,4447,7168
368,4447,7168
469,4447,7168
796,4447,7168
1039,4447,7168
1248,4447,7168
1375,4447,7168
1617,4447,7168
1709,4447,7168
1759,4447,7168
1858,4447,7168
2122,4447,7168
2266,4447,7168
2380,4447,7168
2445,4447,7168
2561,4447,7168
2758,4447,7168
209,4457,7168
227,4457,7168
371,4457,7168
596,4457,7168
879,4457,7168
906,4457,7168
1085,4457,7168
1107,4457,7168
1378,4457,7168
271,4457,7168
288,4457,7168
299,4457,7168
465,4457,7168
683,4457,7168
849,4457,7168
942,4457,7168
1060,4457,7168
1357,4457,7168
1579,4457,7168
1612,4457,7168
1680,4457,7168
1849,4457,7168
2129,4457,7168
2283,4457,7168
2365,4457,7168
2565,4457,7168
2867,4457,7168
2953,4457,7168
66,4475,7168
111,4475,7168
113,4475,7168
116,4475,7168
118,4475,7168
126,4475,7168
285,4475,7168
483,4475,7168
600,4475,7168
718,4475,7168
894,4475,7168
1001,4475,7168
1113,4475,7168
1268,4475,7168
1270,4475,7168
1408,4475,7168
1461,4475,7168
198,4475,7168
428,4475,7168
529,4475,7168
662,4475,7168
905,4475,7168
1088,4475,7168
1199,4475,7168
1251,4475,7168
1458,4475,7168
1522,4475,7168
1614,4475,7168
1740,4475,7168
1859,4475,7168
1870,4475,7168
1999,4475,7168
2027,4475,7168
2036,4475,7168
2045,4475,7168
2060,4475,7168
2076,4475,7168
2091,4475,7168
2178,4475,7168
2327,4475,7168
2479,4475,7168
2540,4475,7168
2667,4475,7168
2769,4475,7168
2889,4475,7168
3020,4475,7168
300,4496,7168
307,4496,7168
418,4496,7168
528,4496,7168
625,4496,7168
926,4496,7168
971,4496,7168
1144,4496,7168
1329,4496,7168
172,4496,7168
325,4496,7168
327,4496,7168
441,4496,7168
826,4496,7168
996,4496,7168
1180,4496,7168
1437,4496,7168
1558,4496,7168
1648,4496,7168
1666,4496,7168
1789,4496,7168
1905,4496,7168
1985,4496,7168
2047,4496,7168
2198,4496,7168
2257,4496,7168
2330,4496,7168
2336,4496,7168
2446,4496,7168
2544,4496,7168
2674,4496,7168
2789,4496,7168
2919,4496,7168
3007,4496,7168
44,4513,7168
304,4513,7168
528,4513,7168
618,4513,7168
687,4513,7168
877,4513,7168
998,4513,7168
1168,4513,7168
1289,4513,7168
1295,4513,7168
1402,4513,7168
75,4513,7168
194,4513,7168
419,4513,7168
533,4513,7168
683,4513,7168
907,4513,7168
1126,4513,7168
1204,4513,7168
1476,4513,7168
1535,4513,7168
1707,4513,7168
1828,4513,7168
1852,4513,7168
1874,4513,7168
2050,4513,7168
2175,4513,7168
2314,4513,7168
2443,4513,7168
2544,4513,7168
2568,4513,7168
2766,4513,7168
2997,4513,7168
170,4540,7168
282,4540,7168
404,4540,7168
646,4540,7168
811,4540,7168
952,4540,7168
1083,4540,7168
1244,4540,7168
169,4540,7168
302,4540,7168
357,4540,7168
728,4540,7168
973,4540,7168
1128,4540,7168
1434,4540,7168
1641,4540,7168
1643,4540,7168
1878,4540,7168
1905,4540,7168
2118,4540,7168
2272,4540,7168
2279,4540,7168
2295,4540,7168
2314,4540,7168
2379,4540,7168
2553,4540,7168
2721,4540,7168
2879,4540,7168
2984,4540,7168
2996,4540,7168
116,4567,7168
253,4567,7168
433,4567,7168
576,4567,7168
725,4567,7168
921,4567,7168
1069,4567,7168
1247,4567,7168
1286,4567,7168
1469,4567,7168
299,4567,7168
492,4567,7168
683,4567,7168
1002,4567,7168
1163,4567,7168
1169,4567,7168
1479,4567,7168
1590,4567,7168
1693,4567,7168
1824,4567,7168
1833,4567,7168
2004,4567,7168
2037,4567,7168
2101,4567,7168
2178,4567,7168
2247,4567,7168
2334,4567,7168
2436,4567,7168
2482,4567,7168
2503,4567,7168
2595,4567,7168
2685,4567,7168
2789,4567,7168
2897,4567,7168
2943,4567,7168
2959,4567,7168
3082,4567,7168
3097,4567,7168
3114,4567,7168
231,4588,7168
381,4588,7168
464,4588,7168
570,4588,7168
776,4588,7168
902,4588,7168
1022,4588,7168
1222,4588,7168
1262,4588,7168
1401,4588,7168
218,4588,7168
257,4588,7168
523,4588,7168
765,4588,7168
928,4588,7168
1005,4588,7168
1292,4588,7168
1362,4588,7168
1536,4588,7168
1598,4588,7168
1727,4588,7168
1818,4588,7168
2004,4588,7168
2253,4588,7168
2268,4588,7168
2340,4588,7168
2452,4588,7168
2514,4588,7168
2715,4588,7168
2906,4588,7168
2939,4588,7168
3006,4588,7168
3066,4588,7168
91,4589,7168
353,4589,7168
535,4589,7168
556,4589,7168
705,4589,7168
810,4589,7168
1078,4589,7168
1203,4589,7168
1205,4589,7168
1358,4589,7168
1471,4589,7168
96,4589,7168
107,4589,7168
393,4589,7168
461,4589,7168
590,4589,7168
733,4589,7168
988,4589,7168
1131,4589,7168
1174,4589,7168
1386,4589,7168
1552,4589,7168
1723,4589,7168
1802,4589,7168
1823,4589,7168
1975,4589,7168
2076,4589,7168
2120,4589,7168
2241,4589,7168
2393,4589,7168
2472,4589,7168
2474,4589,7168
2482,4589,7168
2504,4589,7168
2642,4589,7168
2751,4589,7168
2878,4589,7168
3074,4589,7168
209,4590,7168
274,4590,7168
546,4590,7168
841,4590,7168
879,4590,7168
929,4590,7168
1059,4590,7168
1223,4590,7168
1441,4590,7168
195,4590,7168
243,4590,7168
399,4590,7168
433,4590,7168
653,4590,7168
772,4590,7168
913,4590,7168
951,4590,7168
1245,4590,7168
1359,4590,7168
1504,4590,7168
1584,4590,7168
1635,4590,7168
1730,4590,7168
1803,4590,7168
1895,4590,7168
1971,4590,7168
2043,4590,7168
2146,4590,7168
2254,4590,7168
2299,4590,7168
2389,4590,7168
2482,4590,7168
2599,4590,7168
2751,4590,7168
2766,4590,7168
2856,4590,7168
2924,4590,7168
2965,4590,7168
3124,4590,7168
244,4606,7168
398,4606,7168
488,4606,7168
517,4606,7168
747,4606,7168
947,4606,7168
1063,4606,7168
1187,4606,7168
1189,4606,7168
1418,4606,7168
1479,4606,7168
104,4606,7168
182,4606,7168
443,4606,7168
462,4606,7168
751,4606,7168
918,4606,7168
1107,4606,7168
1114,4606,7168
1368,4606,7168
1544,4606,7168
1673,4606,7168
1762,4606,7168
1784,4606,7168
1983,4606,7168
2182,4606,7168
2305,4606,7168
2386,4606,7168
2455,4606,7168
2495,4606,7168
2700,4606,7168
2865,4606,7168
3075,4606,7168
3125,4606,7168
10,4616,7168
255,4616,7168
496,4616,7168
538,4616,7168
611,4616,7168
650,4616,7168
810,4616,7168
1006,4616,7168
1196,4616,7168
1321,4616,7168
1327,4616,7168
66,4616,7168
147,4616,7168
253,4616,7168
267,4616,7168
350,4616,7168
477,4616,7168
504,4616,7168
530,4616,7168
685,4616,7168
853,4616,7168
1009,4616,7168
1146,4616,7168
1201,4616,7168
1367,4616,7168
1488,4616,7168
